PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,SEASON,target_fg3_pct,fg3_pct_lag1,fg3_pct_lag2,fg3_pct_trend,fg3_pct_career_avg,fg3a_lag1,fg3a_per_game,high_volume,GP,MIN,AST,TOV,FG_PCT,FT_PCT,gp_lag1,seasons_in_league
1628995,Kevin Knox II,NYK,2019-20,0.327,0.343,,,0.343,4.9,3.1,0,65,17.9,0.9,0.7,0.359,0.653,75.0,1
1628995,Kevin Knox II,NYK,2020-21,0.393,0.327,0.343,-0.016000000000000014,0.335,3.1,2.1,0,42,11.1,0.5,0.4,0.392,0.8,65.0,2
1628995,Kevin Knox II,ATL,2021-22,0.278,0.393,0.327,0.066,0.3543333333333334,2.1,1.8,0,30,7.4,0.3,0.2,0.365,0.727,42.0,3
1628995,Kevin Knox II,POR,2022-23,0.349,0.278,0.393,-0.11499999999999999,0.33525000000000005,1.8,3.0,0,63,15.1,0.5,0.8,0.458,0.767,30.0,4
1628995,Kevin Knox II,POR,2023-24,0.33,0.349,0.278,0.07099999999999995,0.33799999999999997,3.0,3.0,0,31,18.1,0.7,0.7,0.462,0.909,63.0,5
1628997,Caleb Martin,MIA,2021-22,0.413,0.248,,,0.248,2.4,2.6,0,60,22.9,1.1,0.9,0.507,0.763,53.0,1
1628997,Caleb Martin,MIA,2022-23,0.356,0.413,0.248,0.16499999999999998,0.3305,2.6,3.3,0,71,29.3,1.6,1.1,0.464,0.805,60.0,2
1628997,Caleb Martin,MIA,2023-24,0.349,0.356,0.413,-0.056999999999999995,0.33899999999999997,3.3,3.6,0,64,27.4,2.2,1.2,0.431,0.778,71.0,3
1628998,Cody Martin,CHA,2020-21,0.276,0.234,,,0.234,1.6,1.1,0,52,16.3,1.7,0.8,0.441,0.581,48.0,1
1628998,Cody Martin,CHA,2021-22,0.384,0.276,0.234,0.04200000000000001,0.255,1.1,2.2,0,71,26.3,2.5,0.9,0.482,0.701,52.0,2
1628998,Cody Martin,CHA,2023-24,0.314,0.384,0.276,0.10799999999999998,0.298,2.2,3.1,0,28,26.9,3.7,1.6,0.381,0.606,71.0,3
1629001,De'Anthony Melton,MEM,2019-20,0.286,0.305,,,0.305,1.9,2.3,0,60,19.5,2.9,1.4,0.401,0.769,50.0,1
1629001,De'Anthony Melton,MEM,2020-21,0.412,0.286,0.305,-0.019000000000000017,0.2955,2.3,4.1,0,52,20.1,2.5,1.3,0.438,0.804,60.0,2
1629001,De'Anthony Melton,MEM,2021-22,0.374,0.412,0.286,0.126,0.3343333333333333,4.1,5.1,1,73,22.7,2.7,1.5,0.404,0.75,52.0,3
1629001,De'Anthony Melton,PHI,2022-23,0.39,0.374,0.412,-0.03799999999999998,0.34425,5.1,5.2,1,77,27.9,2.6,1.3,0.425,0.793,73.0,4
1629001,De'Anthony Melton,PHI,2023-24,0.36,0.39,0.374,0.016000000000000014,0.3534,5.2,5.6,1,38,26.9,3.0,1.0,0.386,0.835,77.0,5
1629002,Chimezie Metu,DET,2023-24,0.298,0.306,,,0.306,3.1,1.8,0,51,16.8,0.9,1.0,0.504,0.906,60.0,1
1629003,Shake Milton,PHI,2020-21,0.35,0.43,,,0.43,3.4,3.2,0,63,23.2,3.1,1.6,0.45,0.83,40.0,1
1629003,Shake Milton,PHI,2021-22,0.323,0.35,0.43,-0.08000000000000002,0.39,3.2,2.4,0,55,21.4,2.5,0.8,0.429,0.836,63.0,2
1629003,Shake Milton,PHI,2022-23,0.378,0.323,0.35,-0.02699999999999997,0.36766666666666664,2.4,1.9,0,76,20.6,3.2,1.2,0.479,0.853,55.0,3
1629003,Shake Milton,NYK,2023-24,0.281,0.378,0.323,0.05499999999999999,0.37024999999999997,1.9,1.3,0,48,12.1,1.3,0.6,0.405,0.816,76.0,4
1629004,Svi Mykhailiuk,DET,2019-20,0.404,0.326,,,0.326,2.1,5.1,1,56,22.6,1.9,1.1,0.41,0.814,42.0,1
1629004,Svi Mykhailiuk,OKC,2020-21,0.334,0.404,0.326,0.07800000000000001,0.365,5.1,4.8,0,66,20.1,1.7,1.3,0.411,0.76,56.0,2
1629004,Svi Mykhailiuk,TOR,2021-22,0.306,0.334,0.404,-0.07,0.3546666666666667,4.8,2.4,0,56,12.8,0.8,0.6,0.389,0.865,66.0,3
1629004,Svi Mykhailiuk,CHA,2022-23,0.424,0.306,0.334,-0.028000000000000025,0.3425,2.4,3.1,0,32,14.6,1.7,0.8,0.445,0.667,56.0,4
1629004,Svi Mykhailiuk,BOS,2023-24,0.389,0.424,0.306,0.118,0.3588,3.1,2.6,0,41,10.1,0.9,0.3,0.416,0.667,32.0,5
1629006,Josh Okogie,MIN,2019-20,0.266,0.279,,,0.279,2.9,2.5,0,62,25.0,1.6,1.4,0.427,0.796,74.0,1
1629006,Josh Okogie,MIN,2020-21,0.269,0.266,0.279,-0.013000000000000012,0.2725,2.5,1.8,0,59,20.3,1.1,0.7,0.402,0.769,62.0,2
1629006,Josh Okogie,PHX,2022-23,0.335,0.269,0.266,0.0030000000000000027,0.27133333333333337,1.8,2.7,0,72,18.8,1.5,0.9,0.391,0.724,59.0,3
1629006,Josh Okogie,PHX,2023-24,0.309,0.335,0.269,0.066,0.28725,2.7,1.6,0,60,16.0,1.1,0.6,0.417,0.745,72.0,4
1629008,Michael Porter Jr.,DEN,2020-21,0.445,0.422,,,0.422,2.7,6.3,1,61,31.3,1.1,1.3,0.542,0.791,55.0,1
1629008,Michael Porter Jr.,DEN,2022-23,0.414,0.445,0.422,0.02300000000000002,0.4335,6.3,7.3,1,62,29.0,1.0,1.1,0.487,0.8,61.0,2
1629008,Michael Porter Jr.,DEN,2023-24,0.397,0.414,0.445,-0.031000000000000028,0.427,7.3,6.8,1,81,31.7,1.5,1.1,0.484,0.836,62.0,3
1629010,Jerome Robinson,WAS,2019-20,0.32,0.316,,,0.316,1.7,2.4,0,63,15.5,1.4,0.8,0.371,0.702,33.0,1
1629012,Collin Sexton,CLE,2019-20,0.38,0.402,,,0.402,3.6,3.9,0,65,33.0,3.0,2.4,0.472,0.846,82.0,1
1629012,Collin Sexton,CLE,2020-21,0.371,0.38,0.402,-0.02200000000000002,0.391,3.9,4.4,0,60,35.3,4.4,2.8,0.475,0.815,65.0,2
1629012,Collin Sexton,UTA,2022-23,0.393,0.371,0.38,-0.009000000000000008,0.38433333333333336,4.4,2.5,0,48,23.9,2.9,1.8,0.506,0.819,60.0,3
1629012,Collin Sexton,UTA,2023-24,0.394,0.393,0.371,0.02200000000000002,0.3865,2.5,4.2,0,78,26.6,4.9,2.1,0.487,0.859,48.0,4
1629013,Landry Shamet,LAC,2019-20,0.375,0.422,,,0.422,5.0,5.6,1,53,27.4,1.9,0.8,0.404,0.855,79.0,1
1629013,Landry Shamet,BKN,2020-21,0.387,0.375,0.422,-0.046999999999999986,0.39849999999999997,5.6,5.5,1,61,23.0,1.6,0.8,0.408,0.846,53.0,2
1629013,Landry Shamet,PHX,2021-22,0.368,0.387,0.375,0.01200000000000001,0.39466666666666667,5.5,4.8,0,69,20.8,1.6,0.6,0.394,0.84,61.0,3
1629013,Landry Shamet,PHX,2022-23,0.377,0.368,0.387,-0.019000000000000017,0.388,4.8,5.0,1,40,20.2,2.3,0.9,0.377,0.882,69.0,4
1629013,Landry Shamet,WAS,2023-24,0.338,0.377,0.368,0.009000000000000008,0.38580000000000003,5.0,3.4,0,46,15.8,1.2,0.7,0.431,0.826,40.0,5
1629014,Anfernee Simons,POR,2020-21,0.426,0.332,,,0.332,3.2,4.4,0,64,17.3,1.4,0.7,0.419,0.807,70.0,1
1629014,Anfernee Simons,POR,2021-22,0.405,0.426,0.332,0.09399999999999997,0.379,4.4,7.8,1,57,29.5,3.9,2.0,0.443,0.888,64.0,2
1629014,Anfernee Simons,POR,2022-23,0.377,0.405,0.426,-0.020999999999999963,0.38766666666666666,7.8,9.1,1,62,35.0,4.1,2.1,0.447,0.894,57.0,3
1629014,Anfernee Simons,POR,2023-24,0.385,0.377,0.405,-0.028000000000000025,0.385,9.1,8.8,1,46,34.4,5.5,2.7,0.43,0.916,62.0,4
1629016,Omari Spellman,MIN,2019-20,0.391,0.344,,,0.344,2.8,2.2,0,49,18.1,1.0,1.1,0.431,0.793,46.0,1
1629018,Gary Trent Jr.,TOR,2020-21,0.385,0.418,,,0.418,4.4,7.4,1,58,31.1,1.4,0.7,0.408,0.783,61.0,1
1629018,Gary Trent Jr.,TOR,2021-22,0.383,0.385,0.418,-0.032999999999999974,0.40149999999999997,7.4,7.8,1,70,35.0,2.0,1.0,0.414,0.853,58.0,2
1629018,Gary Trent Jr.,TOR,2022-23,0.369,0.383,0.385,-0.0020000000000000018,0.3953333333333333,7.8,6.8,1,66,32.1,1.6,0.8,0.433,0.839,70.0,3
1629018,Gary Trent Jr.,TOR,2023-24,0.393,0.369,0.383,-0.014000000000000012,0.38875,6.8,6.4,1,71,28.1,1.7,0.7,0.426,0.771,66.0,4
1629019,Allonzo Trier,NYK,2019-20,0.358,0.394,,,0.394,2.1,2.2,0,24,12.1,1.2,0.9,0.481,0.791,64.0,1
1629021,Moritz Wagner,WAS,2019-20,0.313,0.286,,,0.286,1.8,1.8,0,45,18.6,1.2,1.5,0.545,0.821,43.0,1
1629021,Moritz Wagner,ORL,2020-21,0.341,0.313,0.286,0.027000000000000024,0.2995,1.8,2.0,0,45,16.0,1.1,1.0,0.454,0.816,45.0,2
1629021,Moritz Wagner,ORL,2021-22,0.328,0.341,0.313,0.028000000000000025,0.3133333333333333,2.0,3.2,0,63,15.2,1.4,0.9,0.497,0.806,45.0,3
1629021,Moritz Wagner,ORL,2022-23,0.313,0.328,0.341,-0.013000000000000012,0.317,3.2,2.9,0,57,19.5,1.5,1.2,0.5,0.841,63.0,4
1629021,Moritz Wagner,ORL,2023-24,0.33,0.313,0.328,-0.015000000000000013,0.3162,2.9,1.4,0,80,17.7,1.2,1.2,0.601,0.814,57.0,5
1629022,Lonnie Walker IV,SAS,2020-21,0.355,0.406,,,0.406,1.7,4.7,0,60,25.4,1.7,1.1,0.42,0.814,61.0,1
1629022,Lonnie Walker IV,SAS,2021-22,0.314,0.355,0.406,-0.051000000000000045,0.3805,4.7,5.0,1,70,23.0,2.2,1.0,0.407,0.784,60.0,2
1629022,Lonnie Walker IV,LAL,2022-23,0.365,0.314,0.355,-0.04099999999999998,0.35833333333333334,5.0,4.4,0,56,23.2,1.1,0.8,0.448,0.858,70.0,3
1629022,Lonnie Walker IV,BKN,2023-24,0.384,0.365,0.314,0.05099999999999999,0.36,4.4,4.7,0,58,17.4,1.3,0.9,0.423,0.763,56.0,4
1629023,P.J. Washington,CHA,2020-21,0.386,0.374,,,0.374,4.0,4.5,0,64,30.5,2.5,2.0,0.44,0.745,58.0,1
1629023,P.J. Washington,CHA,2021-22,0.365,0.386,0.374,0.01200000000000001,0.38,4.5,4.6,0,65,27.2,2.3,1.3,0.47,0.716,64.0,2
1629023,P.J. Washington,CHA,2022-23,0.348,0.365,0.386,-0.02100000000000002,0.375,4.6,5.9,1,73,32.6,2.4,1.5,0.444,0.73,65.0,3
1629023,P.J. Washington,DAL,2023-24,0.32,0.348,0.365,-0.017000000000000015,0.36824999999999997,5.9,5.7,1,73,30.4,1.9,1.3,0.436,0.683,73.0,4
1629026,Kenrich Williams,NOP,2019-20,0.258,0.333,,,0.333,3.4,2.5,0,39,21.3,1.5,0.6,0.347,0.346,46.0,1
1629026,Kenrich Williams,OKC,2020-21,0.444,0.258,0.333,-0.07500000000000001,0.2955,2.5,1.8,0,66,21.6,2.3,1.2,0.533,0.571,39.0,2
1629026,Kenrich Williams,OKC,2021-22,0.339,0.444,0.258,0.186,0.34500000000000003,1.8,2.5,0,49,21.9,2.2,0.9,0.461,0.545,66.0,3
1629026,Kenrich Williams,OKC,2022-23,0.373,0.339,0.444,-0.10499999999999998,0.3435,2.5,2.5,0,53,22.8,2.0,0.6,0.517,0.436,49.0,4
1629026,Kenrich Williams,OKC,2023-24,0.397,0.373,0.339,0.033999999999999975,0.34940000000000004,2.5,2.0,0,69,14.9,1.3,0.5,0.468,0.5,53.0,5
1629027,Trae Young,ATL,2019-20,0.361,0.324,,,0.324,6.0,9.5,1,60,35.3,9.3,4.8,0.437,0.86,81.0,1
1629027,Trae Young,ATL,2020-21,0.343,0.361,0.324,0.03699999999999998,0.3425,9.5,6.3,1,63,33.7,9.4,4.1,0.438,0.886,60.0,2
1629027,Trae Young,ATL,2021-22,0.382,0.343,0.361,-0.01799999999999996,0.3426666666666667,6.3,8.0,1,76,34.9,9.7,4.0,0.46,0.904,63.0,3
1629027,Trae Young,ATL,2022-23,0.335,0.382,0.343,0.03899999999999998,0.35250000000000004,8.0,6.3,1,73,34.8,10.2,4.1,0.429,0.886,76.0,4
1629027,Trae Young,ATL,2023-24,0.373,0.335,0.382,-0.046999999999999986,0.34900000000000003,6.3,8.7,1,54,36.0,10.8,4.4,0.43,0.855,73.0,5
1629029,Luka Dončić,DAL,2019-20,0.316,0.327,,,0.327,7.1,8.9,1,61,33.6,8.8,4.3,0.463,0.758,72.0,1
1629029,Luka Dončić,DAL,2020-21,0.35,0.316,0.327,-0.01100000000000001,0.3215,8.9,8.3,1,66,34.3,8.6,4.3,0.479,0.73,61.0,2
1629029,Luka Dončić,DAL,2021-22,0.353,0.35,0.316,0.033999999999999975,0.331,8.3,8.8,1,65,35.4,8.7,4.5,0.457,0.744,66.0,3
1629029,Luka Dončić,DAL,2022-23,0.342,0.353,0.35,0.0030000000000000027,0.3365,8.8,8.2,1,66,36.2,8.0,3.6,0.496,0.742,65.0,4
1629029,Luka Dončić,DAL,2023-24,0.382,0.342,0.353,-0.010999999999999954,0.3376,8.2,10.6,1,70,37.5,9.8,4.0,0.487,0.786,66.0,5
1629033,Theo Pinson,DAL,2022-23,0.355,0.188,,,0.188,2.4,1.6,0,40,8.1,1.2,0.3,0.356,0.846,33.0,1
1629035,Carsen Edwards,BOS,2020-21,0.286,0.316,,,0.316,2.1,2.0,0,31,8.9,0.5,0.2,0.423,0.846,37.0,1
1629048,Goga Bitadze,IND,2021-22,0.288,0.253,,,0.253,1.8,1.6,0,50,14.6,1.1,0.9,0.52,0.681,45.0,1
1629052,Oshae Brissett,IND,2021-22,0.35,0.423,,,0.423,3.7,3.5,0,67,23.3,1.1,0.8,0.411,0.695,21.0,1
1629052,Oshae Brissett,IND,2022-23,0.31,0.35,0.423,-0.07300000000000001,0.38649999999999995,3.5,2.4,0,65,16.7,0.7,0.5,0.386,0.717,67.0,2
1629052,Oshae Brissett,BOS,2023-24,0.273,0.31,0.35,-0.03999999999999998,0.361,2.4,1.0,0,55,11.5,0.8,0.4,0.444,0.602,65.0,3
1629056,Terence Davis,SAC,2020-21,0.367,0.388,,,0.388,3.4,4.4,0,61,17.6,1.4,1.0,0.428,0.818,72.0,1
1629056,Terence Davis,SAC,2021-22,0.329,0.367,0.388,-0.02100000000000002,0.3775,4.4,5.0,1,30,17.9,1.3,1.1,0.423,0.818,61.0,2
1629056,Terence Davis,SAC,2022-23,0.366,0.329,0.367,-0.03799999999999998,0.36133333333333334,5.0,3.8,0,64,13.1,1.0,0.8,0.423,0.791,30.0,3
1629059,Elie Okobo,PHX,2019-20,0.352,0.295,,,0.295,2.5,1.3,0,55,13.1,2.1,0.7,0.398,0.704,53.0,1
1629060,Rui Hachimura,WAS,2020-21,0.328,0.287,,,0.287,1.8,2.4,0,57,31.5,1.4,1.2,0.478,0.77,48.0,1
1629060,Rui Hachimura,WAS,2021-22,0.447,0.328,0.287,0.041000000000000036,0.3075,2.4,2.9,0,42,22.5,1.1,0.8,0.491,0.697,57.0,2
1629060,Rui Hachimura,LAL,2022-23,0.319,0.447,0.328,0.119,0.35400000000000004,2.9,2.5,0,63,23.3,0.9,0.8,0.486,0.739,42.0,3
1629060,Rui Hachimura,LAL,2023-24,0.422,0.319,0.447,-0.128,0.34525,2.5,3.4,0,68,26.8,1.2,0.7,0.537,0.739,63.0,4
1629066,Rodions Kurucs,BKN,2019-20,0.367,0.315,,,0.315,2.9,1.9,0,47,14.5,1.1,1.0,0.446,0.632,63.0,1
1629103,Kelan Martin,IND,2020-21,0.4,0.26,,,0.26,3.1,1.7,0,35,9.2,0.5,0.5,0.449,0.9,31.0,1
1629103,Kelan Martin,BOS,2021-22,0.293,0.4,0.26,0.14,0.33,1.7,2.5,0,30,15.0,0.7,0.5,0.409,0.692,35.0,2
1629109,Gary Clark,ORL,2019-20,0.351,0.297,,,0.297,2.7,2.6,0,42,13.5,0.4,0.2,0.406,0.9,51.0,1
1629109,Gary Clark,PHI,2020-21,0.287,0.351,0.297,0.05399999999999999,0.32399999999999995,2.6,2.8,0,39,16.8,0.8,0.4,0.303,0.8,42.0,2
1629109,Gary Clark,NOP,2021-22,0.4,0.287,0.351,-0.064,0.31166666666666665,2.8,1.8,0,38,10.0,0.5,0.3,0.375,0.7,39.0,3
1629111,Jock Landale,PHX,2022-23,0.25,0.326,,,0.326,1.6,1.2,0,69,14.2,1.0,0.9,0.528,0.752,54.0,1
1629130,Duncan Robinson,MIA,2020-21,0.408,0.446,,,0.446,8.3,8.5,1,72,31.4,1.8,1.1,0.439,0.827,73.0,1
1629130,Duncan Robinson,MIA,2021-22,0.372,0.408,0.446,-0.038000000000000034,0.427,8.5,7.9,1,79,25.9,1.6,0.8,0.399,0.836,72.0,2
1629130,Duncan Robinson,MIA,2022-23,0.328,0.372,0.408,-0.035999999999999976,0.4086666666666667,7.9,4.6,0,42,16.4,1.1,0.7,0.371,0.906,79.0,3
1629130,Duncan Robinson,MIA,2023-24,0.395,0.328,0.372,-0.043999999999999984,0.3885,4.6,7.0,1,68,28.0,2.8,1.4,0.45,0.889,42.0,4
1629134,Kendrick Nunn,MIA,2020-21,0.381,0.35,,,0.35,5.8,5.7,1,56,29.5,2.6,1.4,0.485,0.933,67.0,1
1629134,Kendrick Nunn,WAS,2022-23,0.354,0.381,0.35,0.031000000000000028,0.3655,5.7,3.2,0,70,13.8,1.3,0.9,0.424,0.854,56.0,2
1629139,Yuta Watanabe,TOR,2021-22,0.342,0.4,,,0.4,1.8,2.1,0,38,11.7,0.6,0.5,0.406,0.6,50.0,1
1629139,Yuta Watanabe,BKN,2022-23,0.444,0.342,0.4,-0.057999999999999996,0.371,2.1,2.3,0,58,16.0,0.8,0.4,0.491,0.723,38.0,2
1629139,Yuta Watanabe,MEM,2023-24,0.294,0.444,0.342,0.10199999999999998,0.3953333333333333,2.3,2.5,0,34,13.7,0.4,0.6,0.353,0.588,58.0,3
1629151,Ryan Broekhoff,PHI,2019-20,0.392,0.409,,,0.409,2.2,3.0,0,17,10.6,0.6,0.4,0.373,0.875,42.0,1
1629162,Jordan McLaughlin,MIN,2020-21,0.359,0.382,,,0.382,2.5,1.8,0,51,18.4,3.8,1.0,0.413,0.767,30.0,1
1629162,Jordan McLaughlin,MIN,2021-22,0.318,0.359,0.382,-0.02300000000000002,0.3705,1.8,1.4,0,62,14.5,2.9,0.6,0.44,0.75,51.0,2
1629162,Jordan McLaughlin,MIN,2022-23,0.308,0.318,0.359,-0.04099999999999998,0.353,1.4,1.8,0,43,15.8,3.4,0.8,0.421,0.833,62.0,3
1629162,Jordan McLaughlin,MIN,2023-24,0.472,0.308,0.318,-0.010000000000000009,0.34175,1.8,1.6,0,56,11.2,2.0,0.3,0.483,0.722,43.0,4
1629164,Brandon Goodwin,ATL,2020-21,0.311,0.299,,,0.299,2.6,2.2,0,47,13.2,2.0,0.8,0.377,0.651,34.0,1
1629164,Brandon Goodwin,CLE,2021-22,0.345,0.311,0.299,0.01200000000000001,0.305,2.2,1.5,0,36,13.9,2.5,1.0,0.416,0.632,47.0,2
1629185,Chris Chiozza,GSW,2021-22,0.321,0.375,,,0.375,2.6,1.6,0,34,10.9,1.9,0.9,0.296,0.667,28.0,1
1629216,Gabe Vincent,MIA,2021-22,0.368,0.309,,,0.309,3.0,4.8,0,68,23.4,3.1,1.4,0.417,0.815,50.0,1
1629216,Gabe Vincent,MIA,2022-23,0.334,0.368,0.309,0.059,0.3385,4.8,5.1,1,68,25.9,2.5,1.4,0.402,0.872,68.0,2
1629308,Juan Toscano-Anderson,GSW,2021-22,0.322,0.402,,,0.402,1.7,1.2,0,73,13.6,1.7,0.9,0.489,0.571,53.0,1
1629312,Haywood Highsmith,MIA,2023-24,0.396,0.339,,,0.339,2.0,2.9,0,66,20.7,1.1,0.5,0.465,0.639,54.0,1
1629599,Amir Coffey,LAC,2021-22,0.378,0.411,,,0.411,1.3,3.7,0,69,22.7,1.8,0.7,0.453,0.863,44.0,1
1629599,Amir Coffey,LAC,2023-24,0.38,0.378,0.411,-0.032999999999999974,0.39449999999999996,3.7,2.6,0,70,20.9,1.1,0.5,0.472,0.859,69.0,2
1629611,Terance Mann,LAC,2021-22,0.365,0.418,,,0.418,1.4,2.6,0,81,28.6,2.6,1.0,0.484,0.78,67.0,1
1629611,Terance Mann,LAC,2022-23,0.389,0.365,0.418,-0.05299999999999999,0.39149999999999996,2.6,2.4,0,81,23.1,2.3,1.0,0.519,0.78,81.0,2
1629611,Terance Mann,LAC,2023-24,0.348,0.389,0.365,0.02400000000000002,0.39066666666666666,2.4,2.7,0,75,25.0,1.6,0.6,0.515,0.832,81.0,3
1629614,Andrew Nembhard,IND,2023-24,0.357,0.35,,,0.35,3.5,2.5,0,68,25.0,4.1,1.5,0.498,0.804,75.0,1
1629622,Max Strus,MIA,2021-22,0.41,0.338,,,0.338,3.8,6.5,1,68,23.3,1.4,0.8,0.441,0.792,39.0,1
1629622,Max Strus,MIA,2022-23,0.35,0.41,0.338,0.07199999999999995,0.374,6.5,7.0,1,80,28.4,2.1,0.9,0.41,0.876,68.0,2
1629622,Max Strus,CLE,2023-24,0.351,0.35,0.41,-0.06,0.36599999999999994,7.0,6.8,1,70,32.0,4.0,1.6,0.418,0.794,80.0,3
1629626,Bol Bol,PHX,2023-24,0.423,0.265,,,0.265,1.6,1.2,0,43,10.9,0.4,0.4,0.616,0.789,70.0,1
1629628,RJ Barrett,NYK,2020-21,0.401,0.32,,,0.32,3.5,4.3,0,72,34.9,3.0,1.9,0.441,0.746,56.0,1
1629628,RJ Barrett,NYK,2021-22,0.342,0.401,0.32,0.08100000000000002,0.36050000000000004,4.3,5.8,1,70,34.5,3.0,2.2,0.408,0.714,72.0,2
1629628,RJ Barrett,NYK,2022-23,0.31,0.342,0.401,-0.059,0.3543333333333334,5.8,5.3,1,73,33.9,2.8,2.2,0.434,0.74,70.0,3
1629628,RJ Barrett,TOR,2023-24,0.36,0.31,0.342,-0.03200000000000003,0.34325,5.3,4.3,0,58,31.7,3.3,2.2,0.495,0.715,73.0,4
1629629,Cam Reddish,ATL,2020-21,0.262,0.332,,,0.332,4.3,4.8,0,26,28.9,1.3,1.3,0.365,0.817,58.0,1
1629629,Cam Reddish,NYK,2021-22,0.359,0.262,0.332,-0.07,0.29700000000000004,4.8,3.8,0,49,20.7,1.0,1.2,0.404,0.902,26.0,2
1629629,Cam Reddish,POR,2022-23,0.313,0.359,0.262,0.09699999999999998,0.3176666666666667,3.8,3.6,0,40,24.7,1.4,1.2,0.446,0.853,49.0,3
1629629,Cam Reddish,LAL,2023-24,0.336,0.313,0.359,-0.045999999999999985,0.3165,3.6,2.3,0,48,20.5,1.0,0.6,0.389,0.759,40.0,4
1629630,Ja Morant,MEM,2020-21,0.303,0.335,,,0.335,2.7,3.8,0,63,32.6,7.4,3.2,0.449,0.728,67.0,1
1629630,Ja Morant,MEM,2021-22,0.344,0.303,0.335,-0.03200000000000003,0.319,3.8,4.5,0,57,33.1,6.7,3.4,0.493,0.761,63.0,2
1629630,Ja Morant,MEM,2022-23,0.307,0.344,0.303,0.04099999999999998,0.3273333333333333,4.5,4.9,0,61,31.9,8.1,3.4,0.466,0.748,57.0,3
1629630,Ja Morant,MEM,2023-24,0.275,0.307,0.344,-0.03699999999999998,0.32225,4.9,5.7,1,9,35.3,8.1,3.0,0.471,0.813,61.0,4
1629631,De'Andre Hunter,ATL,2020-21,0.326,0.355,,,0.355,4.8,4.1,0,23,29.5,1.9,1.3,0.484,0.859,63.0,1
1629631,De'Andre Hunter,ATL,2021-22,0.379,0.326,0.355,-0.02899999999999997,0.3405,4.1,3.7,0,53,29.8,1.3,1.3,0.442,0.765,23.0,2
1629631,De'Andre Hunter,ATL,2022-23,0.35,0.379,0.326,0.05299999999999999,0.35333333333333333,3.7,4.3,0,67,31.7,1.4,1.2,0.461,0.826,53.0,3
1629631,De'Andre Hunter,ATL,2023-24,0.385,0.35,0.379,-0.029000000000000026,0.3525,4.3,5.3,1,57,29.5,1.5,1.5,0.459,0.847,67.0,4
1629632,Coby White,CHI,2020-21,0.359,0.354,,,0.354,5.8,6.6,1,69,31.2,4.8,2.3,0.416,0.901,65.0,1
1629632,Coby White,CHI,2021-22,0.385,0.359,0.354,0.0050000000000000044,0.3565,6.6,5.8,1,61,27.5,2.9,1.1,0.433,0.857,69.0,2
1629632,Coby White,CHI,2022-23,0.372,0.385,0.359,0.026000000000000023,0.36599999999999994,5.8,4.6,0,74,23.4,2.8,1.0,0.443,0.871,61.0,3
1629632,Coby White,CHI,2023-24,0.376,0.372,0.385,-0.013000000000000012,0.3675,4.6,7.0,1,79,36.5,5.1,2.1,0.447,0.838,74.0,4
1629633,Jarrett Culver,MIN,2020-21,0.245,0.299,,,0.299,3.5,1.6,0,34,14.7,0.7,0.8,0.411,0.604,63.0,1
1629634,Brandon Clarke,MEM,2020-21,0.26,0.359,,,0.359,1.1,1.3,0,59,24.0,1.6,0.6,0.517,0.69,58.0,1
1629635,Sekou Doumbouya,DET,2020-21,0.226,0.286,,,0.286,2.6,2.1,0,56,15.5,0.8,0.8,0.379,0.703,38.0,1
1629636,Darius Garland,CLE,2020-21,0.395,0.355,,,0.355,5.0,4.9,0,54,33.1,6.1,3.0,0.451,0.848,59.0,1
1629636,Darius Garland,CLE,2021-22,0.383,0.395,0.355,0.040000000000000036,0.375,4.9,6.7,1,68,35.7,8.6,3.6,0.462,0.892,54.0,2
1629636,Darius Garland,CLE,2022-23,0.41,0.383,0.395,-0.01200000000000001,0.37766666666666665,6.7,6.0,1,69,35.5,7.8,2.9,0.462,0.863,68.0,3
1629636,Darius Garland,CLE,2023-24,0.371,0.41,0.383,0.02699999999999997,0.38575,6.0,6.2,1,57,33.3,6.5,3.1,0.446,0.834,69.0,4
1629638,Nickeil Alexander-Walker,NOP,2020-21,0.347,0.346,,,0.346,2.8,4.8,0,46,21.9,2.2,1.5,0.419,0.727,47.0,1
1629638,Nickeil Alexander-Walker,UTA,2021-22,0.311,0.347,0.346,0.0010000000000000009,0.3465,4.8,5.2,1,65,22.6,2.4,1.4,0.372,0.743,46.0,2
1629638,Nickeil Alexander-Walker,MIN,2022-23,0.384,0.311,0.347,-0.035999999999999976,0.33466666666666667,5.2,2.7,0,59,15.0,1.8,0.9,0.444,0.667,65.0,3
1629638,Nickeil Alexander-Walker,MIN,2023-24,0.391,0.384,0.311,0.07300000000000001,0.347,2.7,4.1,0,82,23.4,2.5,0.9,0.439,0.8,59.0,4
1629639,Tyler Herro,MIA,2020-21,0.36,0.389,,,0.389,5.4,5.5,1,54,30.3,3.4,1.9,0.439,0.803,55.0,1
1629639,Tyler Herro,MIA,2021-22,0.399,0.36,0.389,-0.029000000000000026,0.3745,5.5,6.7,1,66,32.6,4.0,2.6,0.447,0.868,54.0,2
1629639,Tyler Herro,MIA,2022-23,0.378,0.399,0.36,0.039000000000000035,0.3826666666666667,6.7,8.0,1,67,34.9,4.2,2.4,0.439,0.934,66.0,3
1629639,Tyler Herro,MIA,2023-24,0.396,0.378,0.399,-0.02100000000000002,0.3815,8.0,7.9,1,42,33.5,4.5,2.2,0.441,0.856,67.0,4
