GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,playerName,TEAM_ID,team,period,minutesRemaining,secondsRemaining,eventType,ACTION_TYPE,SHOT_TYPE,shotZone,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,shotDistance,locationX,locationY,shotAttempted,shotMade,gameDate,HTM,VTM,season,shotClock,defenderDistance,dribbles,touchTime,gameTimeRemaining,courtDistance,lateGameShot,cornerThree
Shot Chart Detail,22300346,298,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,2,7,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.2969309191021978,11.677446633088536,18.81793322631407,1,0,20231217,MIL,HOU,1970,,,,,847,22.14672370303666,0,0
Shot Chart Detail,22300496,116,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,2,13,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.5444721549965696,-23.313286704262914,14.636730507157818,1,0,20240106,HOU,MIL,1970,,,,,133,27.52713600966011,0,0
Shot Chart Detail,22200796,26,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,9,5,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.3779709979946984,2.8456939471278284,11.94785558116892,1,0,20230204,CHI,POR,1970,,,,,545,12.28206933009211,0,0
Shot Chart Detail,22200245,375,202691,Klay Thompson,1610612744,Golden State Warriors,3,7,29,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.320849646324607,23.50213150184813,15.856536126789171,1,0,20221120,HOU,GSW,1970,,,,,1889,28.35101273447445,0,0
Shot Chart Detail,22200800,22,202691,Klay Thompson,1610612744,Golden State Warriors,1,10,9,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.3219284715065007,26.473202980446445,28.61494651386917,1,0,20230204,GSW,DAL,1970,,,,,609,38.98263254367914,0,0
Shot Chart Detail,22200027,257,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,5,29,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0465574733278609,-2.383021931297675,8.795410470040025,1,0,20221021,POR,PHX,1970,,,,,1049,9.11252099375005,0,0
Shot Chart Detail,22300924,429,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,5,36,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.7618547740424635,22.97924873614868,15.450061910362134,1,0,20240310,LAC,MIL,1970,,,,,1776,27.6902561474576,0,0
Shot Chart Detail,22300060,346,202691,Klay Thompson,1610612744,Golden State Warriors,2,1,42,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.17550657650878,20.790837635789064,12.83540086816927,1,0,20231128,SAC,GSW,1970,,,,,822,24.433715334437853,0,0
Shot Chart Detail,22300790,375,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,6,23,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.1459382941447742,-7.886377031937632,6.15148401490235,1,0,20240215,MEM,MIL,1970,,,,,1823,10.001784754506195,0,0
Shot Chart Detail,22300049,623,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,3,18,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.2830685880099897,-10.286865350449933,6.254932074000494,1,0,20231124,MIL,WAS,1970,,,,,2358,12.039259694376874,0,0
Shot Chart Detail,22300190,293,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,3,45,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.796218138875452,12.556364553187318,36.81102564417694,1,0,20231113,MIL,CHI,1970,,,,,945,38.893622867621765,0,0
Shot Chart Detail,22300808,566,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,6,44,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.169538147293884,-1.718840127401493,26.238394236211644,1,0,20240223,MIN,MIL,1970,,,,,2564,26.294633358889605,0,0
Shot Chart Detail,22200635,420,202691,Klay Thompson,1610612744,Golden State Warriors,3,8,57,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.3058614388543344,-14.748425451111723,23.557259316638223,1,0,20230113,SAS,GSW,1970,,,,,1977,27.79317397848505,0,0
Shot Chart Detail,22200647,396,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,5,52,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.272882768754664,21.097707781418716,8.683254873963795,1,0,20230114,POR,DAL,1970,,,,,1792,22.81473622105572,0,0
Shot Chart Detail,22300976,422,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,2,47,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.1286215924912657,6.720780141627797,18.25254587432409,1,0,20240317,MIL,PHX,1970,,,,,1607,19.45056083012528,0,0
Shot Chart Detail,22200209,571,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,7,11,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.3037879484201005,9.103467856429036,17.567269944620477,1,0,20221115,POR,SAS,1970,,,,,2591,19.785906608497946,0,0
Shot Chart Detail,22200740,27,202691,Klay Thompson,1610612744,Golden State Warriors,1,9,22,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.223967428373448,19.69650840324567,25.78915714788996,1,0,20230127,GSW,TOR,1970,,,,,562,32.45047102397269,0,0
Shot Chart Detail,22200458,655,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,0,31,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.1351234518680822,-10.96440668076436,14.21695441836859,1,0,20221219,OKC,POR,1970,,,,,2191,17.953829864270194,0,0
Shot Chart Detail,22300998,589,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,1,32,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.247947560851875,-15.169171773329264,14.116763197713556,1,0,20240320,BOS,MIL,1970,,,,,2252,20.721649921497303,0,0
Shot Chart Detail,22300228,331,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,9,42,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.618050968636367,19.44425281903761,21.81618128938366,1,0,20231122,BOS,MIL,1970,,,,,2022,29.22370157495292,0,0
Shot Chart Detail,22200830,208,202691,Klay Thompson,1610612744,Golden State Warriors,2,8,20,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.4681225060572425,3.194922104651857,30.15848982010538,1,0,20230208,POR,GSW,1970,,,,,1220,30.327249058960046,0,0
Shot Chart Detail,22300769,230,202691,Klay Thompson,1610612744,Golden State Warriors,2,6,48,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.7509400293219473,-24.595150036162643,18.970128698256246,1,0,20240212,UTA,GSW,1970,,,,,1128,31.061023616902204,0,0
Shot Chart Detail,22300545,83,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,4,38,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0249216931253997,15.46528362362796,21.470744169100563,1,0,20240113,MIL,GSW,1970,,,,,278,26.460685039020078,0,0
Shot Chart Detail,22200751,550,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,2,20,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.1265967102776935,-3.731333302793143,6.432127151442127,1,0,20230128,POR,TOR,1970,,,,,2300,7.436068040897164,0,0
Shot Chart Detail,22300560,600,202691,Klay Thompson,1610612744,Golden State Warriors,4,8,16,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.4715738688844744,-21.405280952418376,24.49386428677114,1,0,20240115,MEM,GSW,1970,,,,,2656,32.52899384165959,0,0
Shot Chart Detail,22200843,476,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,3,31,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0976039924954401,-9.482239418140864,5.574326759540655,1,0,20230210,POR,OKC,1970,,,,,1651,10.9993628545055,0,0
Shot Chart Detail,22200631,227,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,8,13,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0732753145856964,-4.657232273040632,-3.7922553196827646,1,0,20230112,POR,CLE,1970,,,,,1213,6.00591482246572,0,0
Shot Chart Detail,22300002,632,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,2,55,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.969167485915816,-5.434107619068172,37.00262687485022,1,0,20231103,MIL,NYK,1970,,,,,2335,37.39951766072662,0,0
Shot Chart Detail,22200209,571,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,7,11,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.111350429398111,1.0193025903907866,23.704387719183902,1,0,20221115,POR,SAS,1970,,,,,2591,23.726292902857242,0,0
Shot Chart Detail,22300572,388,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,6,19,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.099191555547813,-6.51527365707564,9.524663274773545,1,0,20240117,CLE,MIL,1970,,,,,1819,11.539844077127025,0,0
Shot Chart Detail,22300096,297,202691,Klay Thompson,1610612744,Golden State Warriors,2,0,14,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.9692829680676602,11.403922096314965,11.37143933461848,1,0,20231029,HOU,GSW,1970,,,,,734,16.10462889108995,0,0
Shot Chart Detail,22200815,599,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,6,41,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.809568970096392,-16.257708767502073,-4.153564804389163,1,0,20230206,POR,MIL,1970,,,,,2561,16.779904497736993,0,0
Shot Chart Detail,22300924,415,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,6,30,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0165840213409694,24.07607464158938,15.214840052443936,1,0,20240310,LAC,MIL,1970,,,,,1830,28.480672884762313,0,0
Shot Chart Detail,22200245,375,202691,Klay Thompson,1610612744,Golden State Warriors,3,7,29,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.301552306812904,20.07753751491953,20.52194861141853,1,0,20221120,HOU,GSW,1970,,,,,1889,28.709891805311702,0,0
Shot Chart Detail,22201074,270,202691,Klay Thompson,1610612744,Golden State Warriors,2,3,22,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.6743018899262714,-4.721991319244872,12.682183152578611,1,0,20230320,HOU,GSW,1970,,,,,922,13.532737030422659,0,0
Shot Chart Detail,22300572,347,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,9,9,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.4365285745749304,4.592942013905156,25.14848589534173,1,0,20240117,CLE,MIL,1970,,,,,1989,25.564456950447763,0,0
Shot Chart Detail,22300572,347,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,9,9,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.5569878467585327,2.136433202889117,18.75459353952402,1,0,20240117,CLE,MIL,1970,,,,,1989,18.875887413924758,0,0
Shot Chart Detail,22200815,276,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,3,8,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.2738038453235196,1.6923608671855157,0.1769400353788768,1,0,20230206,POR,MIL,1970,,,,,908,1.7015854609454057,0,0
Shot Chart Detail,22300693,526,202691,Klay Thompson,1610612744,Golden State Warriors,4,10,21,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.5378729248275544,-16.337230766043458,-5.926077931761743,1,0,20240202,MEM,GSW,1970,,,,,2781,17.378823572275266,0,0
Shot Chart Detail,22200931,451,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,3,42,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.673794393667758,-12.824829860727984,25.60492961578341,1,0,20230228,GSW,POR,1970,,,,,1662,28.637190532345215,0,0
Shot Chart Detail,22201069,236,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,6,10,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.5786616338151667,2.648549368894331,1.3900075015849451,1,0,20230319,POR,LAC,1970,,,,,1090,2.991142693676278,0,0
Shot Chart Detail,22300388,444,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,2,38,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.4782789357160597,-8.665738006940405,4.524749725716497,1,0,20231223,NYK,MIL,1970,,,,,1598,9.775907900819389,0,0
Shot Chart Detail,22300811,510,202691,Klay Thompson,1610612744,Golden State Warriors,4,10,29,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0109855135275256,21.93560787387242,29.13199283627257,1,0,20240223,GSW,CHA,1970,,,,,2789,36.467024822556205,0,0
Shot Chart Detail,22200027,586,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,5,0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.6897032502345608,25.456327762097747,3.642876160874831,1,0,20221021,POR,PHX,1970,,,,,2460,25.715660012039717,0,0
Shot Chart Detail,22200631,197,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,10,9,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.3584572792171534,-20.317775007345872,4.48443738083416,1,0,20230112,POR,CLE,1970,,,,,1329,20.80678158369889,0,0
Shot Chart Detail,22300346,298,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,2,7,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.700662092248278,3.217361441089044,16.603545630268385,1,0,20231217,MIL,HOU,1970,,,,,847,16.912396108742573,0,0
Shot Chart Detail,22200616,439,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,2,41,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.1572328434361934,-1.950460316800573,-1.1565784244021045,1,0,20230110,POR,ORL,1970,,,,,1601,2.267591034381254,0,0
Shot Chart Detail,22200917,21,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,10,11,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.235569870639894,-11.337840807035343,-0.101657476599917,1,0,20230226,POR,HOU,1970,,,,,611,11.338296539084894,0,0
Shot Chart Detail,22200635,420,202691,Klay Thompson,1610612744,Golden State Warriors,3,8,57,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.808914542082771,-6.800984675767277,21.787013300779957,1,0,20230113,SAS,GSW,1970,,,,,1977,22.823832744050332,0,0
Shot Chart Detail,22201074,72,202691,Klay Thompson,1610612744,Golden State Warriors,1,6,1,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.425328943470306,5.559613554036563,15.728361812012697,1,0,20230320,HOU,GSW,1970,,,,,361,16.682046282150353,0,0
Shot Chart Detail,22300808,566,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,6,44,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.543190019261336,-4.6874368060526495,16.77982787398639,1,0,20240223,MIN,MIL,1970,,,,,2564,17.422246907082556,0,0
Shot Chart Detail,22200597,89,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,4,19,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.1996350179115145,-10.811822433160389,10.986382297666424,1,0,20230108,TOR,POR,1970,,,,,259,15.414152598072604,0,0
Shot Chart Detail,22200787,541,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,5,29,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.2168201382848323,-27.396519471281938,27.241946790578314,1,0,20230203,WAS,POR,1970,,,,,2489,38.635384611532345,0,0
Shot Chart Detail,22300477,454,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,1,56,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.4530187563121716,-6.44540396807805,-3.3679844409662336,1,0,20240104,SAS,MIL,1970,,,,,1556,7.272314040682437,0,0
Shot Chart Detail,22300207,373,202691,Klay Thompson,1610612744,Golden State Warriors,3,10,31,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.550029618135351,25.19259730776928,30.0066203201276,1,0,20231118,GSW,OKC,1970,,,,,2071,39.17989563727446,0,0
Shot Chart Detail,22200051,314,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,0,0,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.1903057035101177,-8.443188868991525,8.180759970093087,1,0,20221024,POR,DEN,1970,,,,,720,11.756371547622159,0,0
Shot Chart Detail,22300075,418,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,6,34,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.128991100962017,-0.7346733675421584,25.85853022870222,1,0,20231026,MIL,PHI,1970,,,,,1834,25.868964620673985,0,0
Shot Chart Detail,22200580,449,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,2,9,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.8662252008585285,5.467558230280598,13.739615325754292,1,0,20230106,IND,POR,1970,,,,,1569,14.787536045643687,0,0
Shot Chart Detail,22200667,331,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,0,33,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.2808388661239533,22.178439322553835,14.208074802016878,1,0,20230117,DEN,POR,1970,,,,,753,26.33918298588453,0,0
Shot Chart Detail,22200740,27,202691,Klay Thompson,1610612744,Golden State Warriors,1,9,22,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.8380655936199124,18.664574528190837,26.04192786563605,1,0,20230127,GSW,TOR,1970,,,,,562,32.03979321527188,0,0
Shot Chart Detail,22200986,412,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,4,53,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.3227258159907221,10.043296941483664,-3.312503305305531,1,0,20230308,BOS,POR,1970,,,,,1733,10.575466495737915,0,0
Shot Chart Detail,22200558,316,202691,Klay Thompson,1610612744,Golden State Warriors,2,1,27,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.1971438035821174,24.59395745885201,24.017061030435595,1,0,20230102,GSW,ATL,1970,,,,,807,34.375601289686415,0,0
Shot Chart Detail,22200986,412,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,4,53,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0564115671695709,8.746176416063431,-3.04150322454475,1,0,20230308,BOS,POR,1970,,,,,1733,9.259932168532352,0,0
Shot Chart Detail,22200917,436,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,5,59,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.2453710089953321,2.2406071601644912,1.7183595342417366,1,0,20230226,POR,HOU,1970,,,,,1799,2.82366427450217,0,0
Shot Chart Detail,22200953,412,202691,Klay Thompson,1610612744,Golden State Warriors,3,4,53,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.346036866363078,26.023822571471428,12.560687192046874,1,0,20230303,GSW,NOP,1970,,,,,1733,28.896543114495135,0,0
Shot Chart Detail,22300683,589,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,1,13,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.9080628435179852,20.58924359410856,-0.8982780345809621,1,0,20240131,POR,MIL,1970,,,,,2233,20.608829544759473,0,0
Shot Chart Detail,22200830,456,202691,Klay Thompson,1610612744,Golden State Warriors,3,0,54,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.79730341409897,-19.155596681690007,23.76327203689077,1,0,20230208,POR,GSW,1970,,,,,1494,30.522614274187717,0,0
Shot Chart Detail,22300060,346,202691,Klay Thompson,1610612744,Golden State Warriors,2,1,42,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.4850938684971124,24.65316321562705,18.2883209809926,1,0,20231128,SAC,GSW,1970,,,,,822,30.69594665163726,0,0
Shot Chart Detail,22300572,388,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,6,19,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.488668524467307,-7.9089847343096285,16.226665659010425,1,0,20240117,CLE,MIL,1970,,,,,1819,18.051501819429067,0,0
