GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,playerName,TEAM_ID,team,period,minutesRemaining,secondsRemaining,eventType,ACTION_TYPE,SHOT_TYPE,shotZone,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,shotDistance,locationX,locationY,shotAttempted,shotMade,gameDate,HTM,VTM,season,shotClock,defenderDistance,dribbles,touchTime
Shot Chart Detail,22200376,459,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,2,10,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-23,269,1,1,20221208,POR,DEN,1970,,,,
Shot Chart Detail,22200376,586,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,5,36,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-146,57,1,1,20221208,POR,DEN,1970,,,,
Shot Chart Detail,22200376,618,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,2,35,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-164,151,1,1,20221208,POR,DEN,1970,,,,
Shot Chart Detail,22200376,627,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,1,33,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30,-154,268,1,1,20221208,POR,DEN,1970,,,,
Shot Chart Detail,22200376,641,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,0,9,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,153,250,1,1,20221208,POR,DEN,1970,,,,
Shot Chart Detail,22200394,82,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,5,36,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,11,1,1,20221210,POR,MIN,1970,,,,
Shot Chart Detail,22200394,148,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,0,16,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,5,143,1,1,20221210,POR,MIN,1970,,,,
Shot Chart Detail,22200394,293,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,2,31,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,5,42,1,1,20221210,POR,MIN,1970,,,,
Shot Chart Detail,22200394,362,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,11,10,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,91,243,1,1,20221210,POR,MIN,1970,,,,
Shot Chart Detail,22200394,439,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,4,31,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,56,101,1,1,20221210,POR,MIN,1970,,,,
Shot Chart Detail,22200394,470,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,2,43,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,130,230,1,1,20221210,POR,MIN,1970,,,,
Shot Chart Detail,22200394,580,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,5,13,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,6,1,1,20221210,POR,MIN,1970,,,,
Shot Chart Detail,22200394,603,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,2,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30,-126,283,1,1,20221210,POR,MIN,1970,,,,
Shot Chart Detail,22200394,617,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,0,46,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,91,176,1,1,20221210,POR,MIN,1970,,,,
Shot Chart Detail,22200407,75,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,6,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-173,227,1,1,20221212,POR,MIN,1970,,,,
Shot Chart Detail,22200407,110,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,3,55,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,194,163,1,1,20221212,POR,MIN,1970,,,,
Shot Chart Detail,22200407,123,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,3,15,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-230,104,1,1,20221212,POR,MIN,1970,,,,
Shot Chart Detail,22200407,232,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,7,49,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,222,132,1,1,20221212,POR,MIN,1970,,,,
Shot Chart Detail,22200407,264,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,5,8,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,222,63,1,1,20221212,POR,MIN,1970,,,,
Shot Chart Detail,22200407,272,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,4,46,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,224,43,1,1,20221212,POR,MIN,1970,,,,
Shot Chart Detail,22200407,288,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,3,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30,-148,270,1,1,20221212,POR,MIN,1970,,,,
Shot Chart Detail,22200407,306,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,2,6,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,0,1,1,20221212,POR,MIN,1970,,,,
Shot Chart Detail,22200407,320,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,0,33,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30,-136,273,1,1,20221212,POR,MIN,1970,,,,
Shot Chart Detail,22200407,343,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,11,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,161,236,1,1,20221212,POR,MIN,1970,,,,
Shot Chart Detail,22200407,415,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,6,29,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,33,123,309,1,1,20221212,POR,MIN,1970,,,,
Shot Chart Detail,22200407,428,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,5,45,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,34,164,299,1,1,20221212,POR,MIN,1970,,,,
Shot Chart Detail,22200407,478,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,1,40,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,11,1,1,20221212,POR,MIN,1970,,,,
Shot Chart Detail,22200420,15,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,10,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-140,253,1,1,20221214,SAS,POR,1970,,,,
Shot Chart Detail,22200420,75,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,6,49,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,6,1,1,20221214,SAS,POR,1970,,,,
Shot Chart Detail,22200420,84,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,6,6,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,4,1,1,20221214,SAS,POR,1970,,,,
Shot Chart Detail,22200420,116,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,3,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-168,193,1,1,20221214,SAS,POR,1970,,,,
Shot Chart Detail,22200420,140,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,2,3,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-140,5,1,1,20221214,SAS,POR,1970,,,,
Shot Chart Detail,22200420,239,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,7,27,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,8,1,1,20221214,SAS,POR,1970,,,,
Shot Chart Detail,22200420,248,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,6,19,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,15,1,1,20221214,SAS,POR,1970,,,,
Shot Chart Detail,22200420,299,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,2,10,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,183,203,1,1,20221214,SAS,POR,1970,,,,
Shot Chart Detail,22200420,315,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,0,35,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,-1,1,1,20221214,SAS,POR,1970,,,,
Shot Chart Detail,22200420,368,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,8,34,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,26,1,1,20221214,SAS,POR,1970,,,,
Shot Chart Detail,22200420,376,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,7,36,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,130,232,1,1,20221214,SAS,POR,1970,,,,
Shot Chart Detail,22200420,446,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,2,24,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,6,272,1,1,20221214,SAS,POR,1970,,,,
Shot Chart Detail,22200420,450,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,1,54,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-137,263,1,1,20221214,SAS,POR,1970,,,,
Shot Chart Detail,22200420,609,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,3,25,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,13,1,1,20221214,SAS,POR,1970,,,,
Shot Chart Detail,22200436,42,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,8,13,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-115,224,1,1,20221216,DAL,POR,1970,,,,
Shot Chart Detail,22200436,73,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,5,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-159,192,1,1,20221216,DAL,POR,1970,,,,
Shot Chart Detail,22200436,104,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,3,12,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,-200,84,1,1,20221216,DAL,POR,1970,,,,
Shot Chart Detail,22200436,197,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,7,58,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,28,4,1,1,20221216,DAL,POR,1970,,,,
Shot Chart Detail,22200436,250,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,3,59,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,-2,1,1,20221216,DAL,POR,1970,,,,
Shot Chart Detail,22200436,369,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,8,51,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-151,205,1,1,20221216,DAL,POR,1970,,,,
Shot Chart Detail,22200441,37,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,8,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,217,163,1,1,20221217,HOU,POR,1970,,,,
Shot Chart Detail,22200441,108,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,4,32,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,-1,1,1,20221217,HOU,POR,1970,,,,
Shot Chart Detail,22200441,308,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,2,53,Made Shot,Fadeaway Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-167,189,1,1,20221217,HOU,POR,1970,,,,
Shot Chart Detail,22200441,409,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,7,0,Made Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,20,1,1,20221217,HOU,POR,1970,,,,
Shot Chart Detail,22200441,484,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,1,21,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-53,12,1,1,20221217,HOU,POR,1970,,,,
Shot Chart Detail,22200441,582,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,5,27,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-29,288,1,1,20221217,HOU,POR,1970,,,,
Shot Chart Detail,22200441,655,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,1,53,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-222,162,1,1,20221217,HOU,POR,1970,,,,
Shot Chart Detail,22200458,29,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,9,38,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,23,1,1,20221219,OKC,POR,1970,,,,
Shot Chart Detail,22200458,97,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,5,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-224,115,1,1,20221219,OKC,POR,1970,,,,
Shot Chart Detail,22200458,294,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,3,47,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,152,205,1,1,20221219,OKC,POR,1970,,,,
Shot Chart Detail,22200458,330,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,1,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-168,222,1,1,20221219,OKC,POR,1970,,,,
Shot Chart Detail,22200458,352,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,11,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-212,122,1,1,20221219,OKC,POR,1970,,,,
Shot Chart Detail,22200458,384,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,8,49,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,37,161,339,1,1,20221219,OKC,POR,1970,,,,
Shot Chart Detail,22200458,596,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,5,44,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,-1,1,1,20221219,OKC,POR,1970,,,,
Shot Chart Detail,22200458,655,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,0,31,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,13,1,1,20221219,OKC,POR,1970,,,,
Shot Chart Detail,22200458,695,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,0,3,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,-8,1,1,20221219,OKC,POR,1970,,,,
Shot Chart Detail,22200474,227,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,5,59,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,55,12,1,1,20221221,OKC,POR,1970,,,,
Shot Chart Detail,22200474,281,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,2,24,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,5,285,1,1,20221221,OKC,POR,1970,,,,
Shot Chart Detail,22200474,301,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,1,29,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-70,23,1,1,20221221,OKC,POR,1970,,,,
Shot Chart Detail,22200474,397,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,6,22,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,114,266,1,1,20221221,OKC,POR,1970,,,,
Shot Chart Detail,22200474,412,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,5,37,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-26,13,1,1,20221221,OKC,POR,1970,,,,
Shot Chart Detail,22200474,561,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,7,3,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-36,53,1,1,20221221,OKC,POR,1970,,,,
Shot Chart Detail,22200489,61,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,6,16,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,6,1,1,20221223,DEN,POR,1970,,,,
Shot Chart Detail,22200489,74,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,5,25,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,22,1,1,20221223,DEN,POR,1970,,,,
Shot Chart Detail,22200489,105,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,2,19,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,16,1,1,20221223,DEN,POR,1970,,,,
Shot Chart Detail,22200489,248,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,5,37,Made Shot,Fadeaway Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,-17,1,1,20221223,DEN,POR,1970,,,,
Shot Chart Detail,22200489,272,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,3,13,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,109,226,1,1,20221223,DEN,POR,1970,,,,
Shot Chart Detail,22200489,309,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,0,30,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-103,25,1,1,20221223,DEN,POR,1970,,,,
Shot Chart Detail,22200489,426,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,3,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,32,-141,295,1,1,20221223,DEN,POR,1970,,,,
Shot Chart Detail,22200489,561,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,7,2,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,113,37,1,1,20221223,DEN,POR,1970,,,,
Shot Chart Detail,22200489,581,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,5,53,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-183,209,1,1,20221223,DEN,POR,1970,,,,
Shot Chart Detail,22200489,625,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,2,17,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,12,1,1,20221223,DEN,POR,1970,,,,
Shot Chart Detail,22200504,330,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,0,32,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,13,1,1,20221226,POR,CHA,1970,,,,
Shot Chart Detail,22200504,405,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,6,54,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,-7,1,1,20221226,POR,CHA,1970,,,,
Shot Chart Detail,22200504,462,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,2,54,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,223,115,1,1,20221226,POR,CHA,1970,,,,
Shot Chart Detail,22200504,621,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,4,14,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-27,84,1,1,20221226,POR,CHA,1970,,,,
Shot Chart Detail,22200504,640,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,2,32,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-164,155,1,1,20221226,POR,CHA,1970,,,,
Shot Chart Detail,22200536,21,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,10,14,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-92,30,1,1,20221230,GSW,POR,1970,,,,
Shot Chart Detail,22200536,54,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,6,32,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-216,142,1,1,20221230,GSW,POR,1970,,,,
Shot Chart Detail,22200536,201,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,9,12,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-132,-8,1,1,20221230,GSW,POR,1970,,,,
Shot Chart Detail,22200536,218,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,8,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-181,201,1,1,20221230,GSW,POR,1970,,,,
Shot Chart Detail,22200536,268,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,5,2,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,49,42,1,1,20221230,GSW,POR,1970,,,,
Shot Chart Detail,22200536,333,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,0,40,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,152,231,1,1,20221230,GSW,POR,1970,,,,
Shot Chart Detail,22200536,385,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,9,46,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,40,26,1,1,20221230,GSW,POR,1970,,,,
Shot Chart Detail,22200536,410,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,7,3,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-55,53,1,1,20221230,GSW,POR,1970,,,,
Shot Chart Detail,22200536,417,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,6,25,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-173,200,1,1,20221230,GSW,POR,1970,,,,
Shot Chart Detail,22200536,449,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,4,0,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,28,41,1,1,20221230,GSW,POR,1970,,,,
Shot Chart Detail,22200536,619,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,5,10,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,0,75,1,1,20221230,GSW,POR,1970,,,,
Shot Chart Detail,22200536,674,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,1,2,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,99,22,1,1,20221230,GSW,POR,1970,,,,
Shot Chart Detail,22200559,242,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,6,57,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,4,1,1,20230102,POR,DET,1970,,,,
Shot Chart Detail,22200559,249,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,6,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-183,213,1,1,20230102,POR,DET,1970,,,,
Shot Chart Detail,22200559,341,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,11,15,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,4,1,1,20230102,POR,DET,1970,,,,
Shot Chart Detail,22200559,409,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,6,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-42,262,1,1,20230102,POR,DET,1970,,,,
Shot Chart Detail,22200559,437,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,4,37,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-58,75,1,1,20230102,POR,DET,1970,,,,
Shot Chart Detail,22200559,579,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,7,40,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,183,163,1,1,20230102,POR,DET,1970,,,,
Shot Chart Detail,22200559,601,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,6,50,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,17,1,1,20230102,POR,DET,1970,,,,
Shot Chart Detail,22200571,268,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,5,30,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-108,145,1,1,20230104,MIN,POR,1970,,,,
Shot Chart Detail,22200571,417,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,7,32,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,9,1,1,20230104,MIN,POR,1970,,,,
